finess;numero_finess_ej;raison_sociale;raison_sociale_longue;complement_raison_sociale;complement_distribution;numero_voie;type_voie;libelle_voie;complement_voie;lieu_dit_bp;commune;code_commune;departement;libelle_departement;ligne_acheminement;telephone;telecopie;categorie_etablissement;libelle_categorie_etablissement;categorie_agregat_etablissement;libelle_categorie_agregat_etablissement;numero_siret;code_ape;code_mft;libelle_mft;code_sph;libelle_sph;date_ouverture;date_autorisation;date_mise_a_jour_structure;numero_education_nationale;coordxet;coordyet;sourcecoordet;date_mise_a_jour_coordonnees;nom_officiel_commune;code_officiel_region;nom_officiel_region;code_officiel_epci;nom_officiel_epci;adresse;coord
950046615;950803361;EMSP ESPERER 95;EMSP ESPERER 95;;;1;;ANCIENNE DE ROUEN;;;500;95500;95;VAL D OISE;95000 PONTOISE;;;608;Equipe Mobile Médico-Sociale Précarité;4604;Autres Etablissements médico-sociaux;;;34;ARS / DG dotation globale;;;2022-05-01;2021-12-28;2022-09-29;;633211.1;6883602.3;1,ATLASANTE,87,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Pontoise;11;Île-de-France;249500109;Communauté d'agglomération de Cergy-Pontoise;1  ANCIENNE DE ROUEN;49.048818327105955, 2.086352723862101
950044941;950044933;CDS OPHTALMOLOGIE DE SARCELLES;;;;28;BD;FRANCOIS MITTERRAND;Q;;585;95585;95;VAL D OISE;95200 SARCELLES;;;124;Centre de Santé;2206;Centres de Santé;87834306000017;;36;Tarifs conventionnels assurance maladie;;;2020-03-10;2020-01-07;2020-03-11;;654342.5;6876797.4;2,ATLASANTE,80,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Sarcelles;11;Île-de-France;200055655;Communauté d'agglomération Roissy Pays de France;28 BD FRANCOIS MITTERRAND;48.98948230588404, 2.376143022221343
950045013;930029582;CDS CEZANNE;CDS CEZANNE;;;14;AV;PAUL CEZANNE;;;585;95585;95;VAL D OISE;95200 SARCELLES;0139941414;;124;Centre de Santé;2206;Centres de Santé;87992050200017;;36;Tarifs conventionnels assurance maladie;;;2020-02-27;2020-02-27;2020-07-01;;654569.0;6875024.7;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Sarcelles;11;Île-de-France;200055655;Communauté d'agglomération Roissy Pays de France;14 AV PAUL CEZANNE;48.97355842111352, 2.379428112961583
950044032;750808511;HUAS ADOMA CERGY PONTOISE;;;;7;R;DE LA POMPE;;RN 14 ZAC - SAINT CHRISTOPHE;127;95127;95;VAL D OISE;95000 CERGY;0140614340;;219;Autre Centre d'Accueil;4601;Etablissements pour Adultes et Familles en Difficulté;78805803000016;;35;Préfet de département Subvention;;;2017-06-01;;2018-06-08;;628549.9;6884185.0;2,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Cergy;11;Île-de-France;249500109;Communauté d'agglomération de Cergy-Pontoise;7 R DE LA POMPE;49.05355546633777, 2.022496872938783
950045765;950015081;SAD FAMILLES SERVICES;SAD FAMILLES SERVICES;;;21;AV;DES GENOTTES;;;127;95127;95;VAL D OISE;95000 CERGY;0134020707;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;41330748900059;;08;Président du Conseil Départemental;;;2008-05-30;2008-05-30;2021-05-12;;629608.0;6883775.0;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Cergy;11;Île-de-France;249500109;Communauté d'agglomération de Cergy-Pontoise;21 AV DES GENOTTES;49.04998609705276, 2.037039610127082
950045773;950110080;CMP CATTP HOPITAL NOVO SITE BEAUMONT;CMP CATTP HOPITAL NOVO SITE BEAUMONT SUR OISE;;;25;R;EDMOND TURCQ;;;052;95052;95;VAL D OISE;95260 BEAUMONT SUR OISE;;;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26950015300391;;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1997-12-17;1997-12-17;2023-02-09;;648245.2;6894097.5;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Beaumont-sur-Oise;11;Île-de-France;249500489;Communauté de communes du Haut Val d'Oise;25 R EDMOND TURCQ;49.14456678100702, 2.290711364377613
950032524;270027212;SITE À MARINES 95 (CBSV);SITE À MARINES 95 (CBSV);LBM BUREAU;;6;R;DU GENERAL DE GAULLE;;;370;95370;95;VAL D OISE;95640 MARINES;0130397102;0134675422;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;51458422600021;;01;Etablissement Tarif Libre;;;2012-12-06;2012-11-16;2014-04-22;;625549.4;6894290.2;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Marines;11;Île-de-France;200035970;Communauté de communes Vexin Centre;6 R DU GENERAL DE GAULLE;49.14406441944916, 1.9796654260289546
950032888;750719361;CHU AURORE APPART.DIFFUS;;;;5;R;JACQUES DECOUR;;;268;95268;95;VAL D OISE;95140 GARGES LES GONESSE;0139924950;0139872759;219;Autre Centre d'Accueil;4601;Etablissements pour Adultes et Familles en Difficulté;77568497000384;8790B;35;Préfet de département Subvention;;;1999-11-17;;2016-04-05;;657136.9;6875164.9;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Garges-lès-Gonesse;11;Île-de-France;200055655;Communauté d'agglomération Roissy Pays de France;5 R JACQUES DECOUR;48.974995442854706, 2.414489222333162
950039164;950039149;SAD ADMR PLAINE DE FRANCE;ADMRADMR PLAINE DE FRANCE;;;7;R;DE PARIS;;;652;95652;95;VAL D OISE;95270 VIARMES;;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;49863334600040;;01;Etablissement Tarif Libre;;;2012-03-14;2012-03-14;2018-06-14;;654001.0;6891986.9;1,ATLASANTE,80,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Viarmes;11;Île-de-France;200073013;Communauté de communes Carnelle Pays-de-France;7 R DE PARIS;49.12603030929953, 2.3698206718601207
950046821;950048074;CDS LOUIS PASTEUR;CDS LOUIS PASTEUR;;;2;R;DU VAL;;;306;95306;95;VAL D OISE;95220 HERBLAY SUR SEINE;0184731681;;124;Centre de Santé;2206;Centres de Santé;81972211700069;;36;Tarifs conventionnels assurance maladie;;;2022-07-11;2022-06-27;2023-08-31;;638796.7;6876975.7;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Herblay-sur-Seine;11;Île-de-France;200058485;Communauté d'agglomération Val Parisis;2 R DU VAL;48.98979308392969, 2.1637156941559423
950060723;950802884;CPMI MUNICIPAL DE MONTIGNY;CENTRE DE PROTECTION MATERNELLE ET INFANTILE;;;9;AV;ARISTIDE MAILLOL;;;424;95424;95;VAL D OISE;95370 MONTIGNY LES CORMEILLES;0134335350;;223;Protection Maternelle et Infantile (P.M.I.);2202;Etablissements de PMI et de Planification Familiale;21950424800150;;01;Etablissement Tarif Libre;;;1977-11-07;1977-11-07;2017-03-30;;641526.2;6877629.1;1,ATLASANTE,87,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Montigny-lès-Cormeilles;11;Île-de-France;200058485;Communauté d'agglomération Val Parisis;9 AV ARISTIDE MAILLOL;48.99592234904699, 2.200918737474653
940801137;940002009;CPMI DE MAISONS ALFORT;CPMI DE MAISONS ALFORT;;;20;R;PAUL VAILLANT COUTURIER;;;046;94046;94;VAL DE MARNE;94700 MAISONS ALFORT;0156714179;;223;Protection Maternelle et Infantile (P.M.I.);2202;Etablissements de PMI et de Planification Familiale;22940028801265;;01;Etablissement Tarif Libre;;;1955-05-09;1955-05-09;2021-08-16;;658211.3;6856116.7;1,ATLASANTE,87,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Maisons-Alfort;11;Île-de-France;200054781;Métropole du Grand Paris;20 R PAUL VAILLANT COUTURIER;48.80377135932893, 2.4310398478711868
940026776;940026768;CDS BOISSY CRETEIL;CDS BOISSY CRETEIL;;;5;AV;DU GENERAL LECLERC;;;004;94004;94;VAL DE MARNE;94470 BOISSY ST LEGER;0148662211;;124;Centre de Santé;2206;Centres de Santé;88526883900010;;36;Tarifs conventionnels assurance maladie;;;2021-01-18;2020-10-19;2023-03-06;;663751.6;6850416.2;1,ATLASANTE,87,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Boissy-Saint-Léger;11;Île-de-France;200054781;Métropole du Grand Paris;5 AV DU GENERAL LECLERC;48.75283824327702, 2.5069544628466023
940030372;750806606;CHU VINCENNES;;;;44;R;DE LA LAITIERE;;;080;94080;94;VAL DE MARNE;94300 VINCENNES;0763628563;;219;Autre Centre d'Accueil;4601;Etablissements pour Adultes et Familles en Difficulté;;;99;Indéterminé;;;2022-07-11;2022-07-11;2023-04-06;;657525.9;6860926.2;1,ATLASANTE,91,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Vincennes;11;Île-de-France;200054781;Métropole du Grand Paris;44 R DE LA LAITIERE;48.84697946666514, 2.4212283870321
940030299;750721334;CENTRE ENFANTS DU MONDE 94;HÉBERGEMENT SOCIAL POUR ENFANTS EN DIFFICULTÉS;;;21;PL;VICTOR HUGO;;;043;94043;94;VAL DE MARNE;94270 LE KREMLIN BICETRE;0143904770;;177;Maison d'Enfants à Caractère Social;4501;Etablissements de l'Aide Sociale à l'Enfance;77567227229628;8790A;08;Président du Conseil Départemental;;;2010-08-01;2010-08-01;2023-03-20;;653118.3;6856740.6;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Le Kremlin-Bicêtre;11;Île-de-France;200054781;Métropole du Grand Paris;21 PL VICTOR HUGO;48.809032140968824, 2.361631984606698
940031529;940031511;MSP DES TERRES DE BIEVRE;MSP DES TERRES DE BIEVRE;;;40;AV;MAL DE LATTRE DE TASSIGNY;;;016;94016;94;VAL DE MARNE;94230 CACHAN;0185789732;;603;Maison de santé (L.6223-3);2103;Autres structures d'exercice libéral;88225233100013;;01;Etablissement Tarif Libre;;;2024-01-08;2024-01-03;2024-04-24;;650973.3;6854224.3;1,ATLASANTE,73,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Cachan;11;Île-de-France;200054781;Métropole du Grand Paris;40 AV MAL DE LATTRE DE TASSIGNY;48.78624262187681, 2.3327153407865144
940800154;750825846;CHRS LES COTEAUX;;;RESIDENCE DES CÔTEAUX;41;R;DU PARC DE CACHAN;;;016;94016;94;VAL DE MARNE;94230 CACHAN;0146643377;0146647567;214;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);4601;Etablissements pour Adultes et Familles en Difficulté;77568030900876;8790B;30;Préfet de région établissements et services sociaux;;;1975-01-01;2017-01-03;2024-04-04;;651145.9;6854720.0;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Cachan;11;Île-de-France;200054781;Métropole du Grand Paris;41 R DU PARC DE CACHAN;48.790713762617465, 2.335007607992489
940030083;940140049;CMP DE VILLEJUIF;CMP DE VILLEJUIF;;;1;R;RENE HAMON;;;076;94076;94;VAL DE MARNE;94800 VILLEJUIF;0142117109;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;;;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2023-01-16;2023-01-16;2023-01-30;;653130.7;6854764.7;2,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Villejuif;11;Île-de-France;200054781;Métropole du Grand Paris;1 R RENE HAMON;48.79126304656238, 2.3620181983714845
940680242;940806771;CMPP DE VILLEJUIF;CTRE MEDICO PSYCHO PEDAGOGIQUE VILLEJUIF;;;19;R;PAUL BERT;;;076;94076;94;VAL DE MARNE;94800 VILLEJUIF;0146772354;0153149123;189;Centre Médico-Psycho-Pédagogique (C.M.P.P.);4106;Services à Domicile ou Ambulatoires pour Handicapés;21940076900432;8891B;05;ARS établissements médico-soc. non financés dotation globale;;;1973-04-24;2017-01-03;2021-11-29;;653309.6;6854729.5;1,ATLASANTE,82,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Villejuif;11;Île-de-France;200054781;Métropole du Grand Paris;19 R PAUL BERT;48.79095945229151, 2.3644571242883083
940690100;940721426;SIFPRO MONIQUE GUILBOT;INSTITUT MEDICO-PROFESSIONEL SIFPRO MONIQUE GUILBOT;;;53;AV;LARROUMES;;;038;94038;94;VAL DE MARNE;94240 L HAY LES ROSES;0146644286;0145472181;183;Institut Médico-Educatif (I.M.E.);4101;Etab.Educ.Spéciale pour Déficients Mentaux et Handicapés;77573807300029;;05;ARS établissements médico-soc. non financés dotation globale;;;1969-02-01;2017-01-03;2021-06-21;0941530C;650695.1;6853038.3;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;L'Haÿ-les-Roses;11;Île-de-France;200054781;Métropole du Grand Paris;53 AV LARROUMES;48.77555513969426, 2.3290661981116827
940801285;920039773;EHPAD RESIDENCE LE PARC;EHPAD RESIDENCE DU PARC DE SANTENY;;;2;R;DE LA LIBERATION;;;070;94070;94;VAL DE MARNE;94440 SANTENY;0143860840;0143860111;500;Etablissement d'hébergement pour personnes âgées dépendantes;4401;Etablissements d'Hébergement pour Personnes Âgées;34918573600049;;47;ARS/PCD, Tarif partiel, non habilité aide sociale sans PUI;;;1973-06-19;2017-01-03;2023-04-17;;668165.0;6846823.7;1,ATLASANTE,82,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Santeny;11;Île-de-France;200054781;Métropole du Grand Paris;2 R DE LA LIBERATION;48.72075998009769, 2.5672514073620993
940801517;940002009;CPMI  VOLTAIRE;CPMI  VOLTAIRE;;;9;PL;VOLTAIRE;;;041;94041;94;VAL DE MARNE;94200 IVRY SUR SEINE;0156714172;;223;Protection Maternelle et Infantile (P.M.I.);2202;Etablissements de PMI et de Planification Familiale;22940028801588;8621Z;01;Etablissement Tarif Libre;;;1967-01-01;1967-01-01;2021-08-16;;654815.1;6857151.7;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Ivry-sur-Seine;11;Île-de-France;200054781;Métropole du Grand Paris;9 PL VOLTAIRE;48.81285042508813, 2.3846920109165293
940802606;940806177;CPMI MUNICIPAL ROUX;CENTRE DE PROTECTION MATERNELLE INFANTILE;;;24;R;EMILE ROUX;;;033;94033;94;VAL DE MARNE;94120 FONTENAY SOUS BOIS;0148754311;0148751043;223;Protection Maternelle et Infantile (P.M.I.);2202;Etablissements de PMI et de Planification Familiale;21940033000375;;01;Etablissement Tarif Libre;;;1960-01-01;1960-01-01;2016-08-12;;660733.3;6860915.6;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Fontenay-sous-Bois;11;Île-de-France;200054781;Métropole du Grand Paris;24 R EMILE ROUX;48.847087581598686, 2.4649334801821645
940804479;940016819;CMP NOGENT SUR MARNE;CMP NOGENT SUR MARNE - 94G02;;;66;R;COULMIERS;;;052;94052;94;VAL DE MARNE;94130 NOGENT SUR MARNE;0148710207;;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;20002709200184;8621Z;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1969-01-01;1969-01-01;2024-04-09;;662690.5;6860345.3;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Nogent-sur-Marne;11;Île-de-France;200054781;Métropole du Grand Paris;66 R COULMIERS;48.84207510499236, 2.491652480360146
940806086;750050916;FOYER HEBERGEMENT CENTRE D HABITATS;FOYER HEBERGEMENT ADULTES HANDICAPES CENTRE D HABITATS;;;26;R;EDOUARD VAILLANT;;;002;94002;94;VAL DE MARNE;94140 ALFORTVILLE;0143787045;0149776291;252;Foyer Hébergement Adultes Handicapés;4301;Etab. et Services d'Hébergement pour Adultes Handicapés;78457968203124;8720A;08;Président du Conseil Départemental;;;1904-04-04;2017-01-03;2023-12-20;;657218.8;6857030.5;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Alfortville;11;Île-de-France;200054781;Métropole du Grand Paris;26 R EDOUARD VAILLANT;48.811924407725215, 2.4174354898872172
940807464;940002009;CPMI DEPARTEMENTAL DE VITRY;CPMI DEPARTEMENTAL DE VITRY;;;6;R;ROSA PARKS;;;081;94081;94;VAL DE MARNE;94400 VITRY SUR SEINE;0156714195;;223;Protection Maternelle et Infantile (P.M.I.);2202;Etablissements de PMI et de Planification Familiale;22940028801463;;01;Etablissement Tarif Libre;;;2011-11-14;2011-11-14;2021-08-17;;656500.4;6856200.4;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Vitry-sur-Seine;11;Île-de-France;200054781;Métropole du Grand Paris;6 R ROSA PARKS;48.80441096475676, 2.4077379667817302
940808090;940806615;RESIDENCE AUTONOMIE DE L UNION;RESIDENCE DE L UNION;;;15;R;DE L UNION;;;002;94002;94;VAL DE MARNE;94140 ALFORTVILLE;0143964029;;202;Résidences autonomie;4401;Etablissements d'Hébergement pour Personnes Âgées;26940004000052;8710A;53;ARS/PCD, LF, forfait soins, non habilité aide sociale;;;1986-03-04;2017-01-03;2020-11-27;;657132.1;6856537.7;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Alfortville;11;Île-de-France;200054781;Métropole du Grand Paris;15 R DE L UNION;48.80748673126894, 2.4163045171089643
940808843;940001753;SAAD AVAD;SAAD ASSOCIATION VINCENNOISE POUR L'AIDE A DOMICILE;;;70;R;DE FONTENAY;;;080;94080;94;VAL DE MARNE;94300 VINCENNES;0153663275;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;78580813000039;8810A;08;Président du Conseil Départemental;;;2005-06-30;2005-06-30;2022-05-13;;658972.2;6861023.7;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Vincennes;11;Île-de-France;200054781;Métropole du Grand Paris;70 R DE FONTENAY;48.847950003199244, 2.440926258986851
940811763;940721533;MAS LES OLIVIERS;MAISON D ACCUEIL SPECIALISEE LES OLIVIERS;;;64;AV;GARIBALDI;;;068;94068;94;VAL DE MARNE;94100 ST MAUR DES FOSSES;0145112895;0148860865;255;Maison d'Accueil Spécialisée (M.A.S.);4301;Etab. et Services d'Hébergement pour Adultes Handicapés;77573764600064;8710C;57;ARS /ARS PCD   Dotation forfait ou prix de journée globalisé;;;1992-01-01;2017-01-03;2021-06-17;;662001.4;6855268.8;2,ATLASANTE,87,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Saint-Maur-des-Fossés;11;Île-de-France;200054781;Métropole du Grand Paris;64 AV GARIBALDI;48.79638026849177, 2.4827167698251467
940816044;940815582;EQUIPE DE PREVENTION ZONE 3;;VILLENEUVE-ST-GEORGES/VALENTON/L;;11;R;PIARD;;;044;94044;94;VAL DE MARNE;94450 LIMEIL BREVANNES;0146320625;;286;Club Equipe de Prévention;4504;Services Concourant à la Protection de l'Enfance;38489940700033;8899B;01;Etablissement Tarif Libre;;;1992-04-01;2017-01-03;2017-04-21;;662830.9;6850042.5;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Limeil-Brévannes;11;Île-de-France;200054781;Métropole du Grand Paris;11 R PIARD;48.749424874517466, 2.494464113682441
950013177;950013151;PHARMACIE NOUVELLE;PHARMACIE NOUVELLE;;;1;AV;THEODORE MONOD;;;607;95607;95;VAL D OISE;95150 TAVERNY;;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;39913776900028;;01;Etablissement Tarif Libre;;;2023-02-01;2013-02-12;2024-04-13;;641894.2;6881292.8;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Taverny;11;Île-de-France;200058485;Communauté d'agglomération Val Parisis;1 AV THEODORE MONOD;49.028897732246726, 2.205443570986914
950004770;950004762;SELARL PHARMACIE DE L'HOPITAL;SELARL PHARMACIE DE L'HOPITAL;;;96;AV;MAURICE UTRILLO;;;018;95018;95;VAL D OISE;95100 ARGENTEUIL;0139803674;0139809962;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;48747958600017;;01;Etablissement Tarif Libre;;;2015-05-01;1974-09-13;2024-05-28;;643837.3;6872107.4;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Argenteuil;11;Île-de-France;200054781;Métropole du Grand Paris;96 AV MAURICE UTRILLO;48.9464782697607, 2.233232054569637
950005173;950005165;SELURL PHARMACIE DE L'AVENUE;SELURL PHARMACIE DE L'AVENUE;;;86;AV;GABRIEL PERI;;;018;95018;95;VAL D OISE;95100 ARGENTEUIL;;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;83384640500011;;01;Etablissement Tarif Libre;;;2018-01-08;1955-02-14;2024-05-17;;645013.2;6872062.2;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Argenteuil;11;Île-de-France;200054781;Métropole du Grand Paris;86 AV GABRIEL PERI;48.946173433616934, 2.249291058223529
940023047;940810435;CHU AUVM ALTERNATIVE HOTEL;;;;4;R;DU DOCTEUR CALMETTE;;;054;94054;94;VAL DE MARNE;94310 ORLY;0145972405;0145972224;219;Autre Centre d'Accueil;4601;Etablissements pour Adultes et Familles en Difficulté;33233570200046;;35;Préfet de département Subvention;;;2015-09-15;;2023-09-12;;656524.1;6849709.3;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Orly;11;Île-de-France;200054781;Métropole du Grand Paris;4 R DU DOCTEUR CALMETTE;48.74603416815886, 2.408722412074074
940020597;940715170;SAVS /MR;SERVICE D ACCOMPAGNEMENT A LA VIE SOCIALE;;;4;R;DU NOYER SAINT GERMAIN;;;070;94070;94;VAL DE MARNE;94440 SANTENY;0156733210;0156742120;446;Service d'Accompagnement à la Vie Sociale (S.A.V.S.);4305;Services de Maintien à Domicile pour Handicapés;77574052500545;;08;Président du Conseil Départemental;;;1995-12-01;2017-01-03;2019-04-09;;668001.7;6846693.8;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Santeny;11;Île-de-France;200054781;Métropole du Grand Paris;4 R DU NOYER SAINT GERMAIN;48.719583569793365, 2.5650413627026802
940018716;750825846;RESIDENCE SOCIALE AFTAM;;;;134;AV;VILLENEUVE-ST-GEORGES;;;022;94022;94;VAL DE MARNE;94600 CHOISY LE ROI;0148909253;;259;Autre Résidence Sociale (hors Maison Relais, Pension de Fami;4607;Logements en Structure Collective;77568030902179;5590Z;01;Etablissement Tarif Libre;;;1974-01-01;1974-01-01;2024-04-03;;657706.3;6851006.4;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Choisy-le-Roi;11;Île-de-France;200054781;Métropole du Grand Paris;134 AV VILLENEUVE-ST-GEORGES;48.75777856537226, 2.424671370834309
940022155;940010929;CAJ GCSMS EHPAD PUBLICS DU VDM;CAJ GCSMS LES EHPAD PUBLICS DU VAL DE MARNE;;1-5;1;R;DU 136 EME DE LIGNE;;;015;94015;94;VAL DE MARNE;94360 BRY SUR MARNE;0149834797;;207;Centre de Jour pour Personnes Agées;4402;Services de Maintien à Domicile pour Personnes Âgées;13000409600025;;99;Indéterminé;;;2014-05-30;2014-05-30;2023-06-27;;664872.0;6859407.6;1,ATLASANTE,95,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Bry-sur-Marne;11;Île-de-France;200054781;Métropole du Grand Paris;1 R DU 136 EME DE LIGNE;48.833764797188266, 2.5214524228466066
940022098;940022080;GCS QUALI STE SIEGE;GROUPEMENT DE COOPERATION SANITAIRE;;;2;AV;DES ORANGERS;;;011;94011;94;VAL DE MARNE;94385 BONNEUIL SUR MARNE CEDEX;;;696;Groupement de coopération sanitaire de moyens;1205;Autres Etablissements Relevant de la Loi Hospitalière;79939835900015;8610Z;33;Echelle tarifaire privée;0;Non concerné;2013-07-17;2013-07-17;2016-09-23;;662891.6;6852387.0;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Bonneuil-sur-Marne;11;Île-de-France;200054781;Métropole du Grand Paris;2 AV DES ORANGERS;48.7705143180574, 2.495085773013028
940025588;940025570;SAAD DU SOLEIL A DOMICILE IDF;SAAD ASSOCIATION DU SOLEIL A DOMICILE IDF;;;15;R;D'ALAYRAC;;;033;94033;94;VAL DE MARNE;94120 FONTENAY SOUS BOIS;0141957030;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;51041161400025;;01;Etablissement Tarif Libre;;;2017-01-03;2017-01-03;2021-03-10;;660882.4;6860984.5;1,ATLASANTE,80,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Fontenay-sous-Bois;11;Île-de-France;200054781;Métropole du Grand Paris;15 R D'ALAYRAC;48.84771627360219, 2.466958787294243
940025232;940025224;SAAD ACCM SERVICES AGE D'OR SERVICES;SAAD ACCM SERVICES AGE D'OR SERVICES;;;63;R;VICTOR HUGO;;;046;94046;94;VAL DE MARNE;94700 MAISONS ALFORT;;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;47874006100021;;01;Etablissement Tarif Libre;;;2017-01-03;2017-01-03;2021-03-10;;658845.0;6855661.9;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Maisons-Alfort;11;Île-de-France;200054781;Métropole du Grand Paris;63 R VICTOR HUGO;48.79972190487971, 2.4397114243754348
